brewery_name,type,address,website,state,state_breweries
T-Bonz Gill & Grill,Brewpub,"1028 Johnie Dodds Blvd., Mount Pleasant, South Carolina, 29464",http://www.tbonz.com/,south-carolina,32
Southend Brewery & Smokehouse (SC),Brewpub,"161 East Bay St., Charleston, South Carolina, 29401",http://www.southendbrewery.com/,south-carolina,32
Smaragda's Table/Greek Taverna,Brewpub,"501-1 Old Greenville Hwy., Clemson, South Carolina, 29631",                                                                            -                                                                    ,south-carolina,32
RJ Rockers Brewing Co.,Microbrewery,"113 D Belton Drive, Spartanburg, South Carolina, 29302",http://www.rjrockers.com/,south-carolina,32
Reedy River Brewing Company,Microbrewery,"1621 Poplar Drive Ext., Greer, South Carolina, 29606",                                                                            -                                                                    ,south-carolina,32
Publick House,Brewpub,"2307 Divine St., Columbia, South Carolina, 29205",                                                                            -                                                                    ,south-carolina,32
Palmetto Brewing Co.,Microbrewery,"289 Huger St., Charleston, South Carolina, 29403",                                                                            -                                                                    ,south-carolina,32
New South Brewing Co.,Microbrewery,"851 Campbell St., Myrtle Beach, South Carolina, 29577",http://www.newsouthbrewing.com/,south-carolina,32
Market Street Mill,Brewpub,"99 S. Market St., Charleston, South Carolina, 29401",                                                                            -                                                                    ,south-carolina,32
Mad Boar Brewhouse,Brewpub,"4706 S. Kings Hwy., N. Myrtle Beach, South Carolina, 29582",http://www.madboar.com/,south-carolina,32
Little River Brewing Co.,Brewpub,"345 E Main St., Laurens, South Carolina, 29360",http://www.littleriverbrew.com/,south-carolina,32
Liberty Steakhouse & Brewery,Brewpub,"1321 Celebrity Circle, Myrtle Beach, South Carolina, 29577",http://www.libertysteakhouseandbrewery.com/,south-carolina,32
Keg O'Nails,Brewpub,"3824 Rosewood Dr., Columbia, South Carolina, 29205",                                                                            -                                                                    ,south-carolina,32
Hunter Gatherer,Brewpub,"900 Main St., Columbia, South Carolina, 29201",                                                                            -                                                                    ,south-carolina,32
Hops Grillhouse & Brewery - Spartanburg,Brewpub,"180 Blackstock Rd., Spartanburg, South Carolina, 29301",http://www.hopsrestaurants.com/,south-carolina,32
Hilton Head Brewing Company,Brewpub,"7C Greenwood Dr., Hilton Head Island, South Carolina, 29928",http://www.hiltonheadfun.com/,south-carolina,32
Henni's Bierstube,Microbrewery,"103 N. Main St., Greenville, South Carolina, 29601",                                                                            -                                                                    ,south-carolina,32
Columbia Brewing Co.,Brewpub,"931 Senate St., Columbia, South Carolina, 29201",                                                                            -                                                                    ,south-carolina,32
Coast Brewing Co.,Microbrewery,"1250 2nd St. N, North Charleston, South Carolina, 29405",http://www.coastbrewing.com/,south-carolina,32
Chicago Brew Pub,Brewpub,"1145 Woodruff Rd., Greenville, South Carolina, 29607",                                                                            -                                                                    ,south-carolina,32
Charleston Brewing Company,ContractBrewery-Closed,"PO Box 21482, Charleston, South Carolina, 29413",http://www.charlestonbrewing.com/,south-carolina,32
Brewer's Brewing Co.,Microbrewery,"2121 Boundary St., Beaufort, South Carolina, 29902",http://www.brewersbrewing.com/,south-carolina,32
Blue Ridge Brewing Co.,Microbrewery,"217 N. Main St., Greenville, South Carolina, 29608",http://www.blueridgebrewing.com/,south-carolina,32
Big River Grille & Brewing Works (SC),Brewpub,"211 E. Broad St., Greenville, South Carolina, 29601",http://www.bigrivergrille.com/,south-carolina,32
Beverage Mobius Ltd.,ContractBrewery,"PO Box 731, Charleston, South Carolina, 29482",http://www.mobiusbeer.com/,south-carolina,32
Barley's Brewpub,Brewpub,"25 W. Washington St., Greenville, South Carolina, 29601",http://www.barleystaproom.com/greenville/,south-carolina,32
Aiken Brewing Co.,Brewpub,"140 Laurens St. SW, Aiken, South Carolina, 29801",http://www.aikenbrewingcompany.com/,south-carolina,32
Sioux Falls Brewing Company,Brewpub-Closed,"431 N. Phillips Ave., Sioux Falls, South Dakota, 57102",                                                                            -                                                                    ,south-dakota,11
Sanfords Grub & Pub,Brewpub,"545 W. Jackson St., Spearfish, South Dakota, 57783",http://www.humphard.net/,south-dakota,11
Rough Draft Brewing Company,Brewpub,"347 S. Pierre St., Pierre, South Dakota, 57501",http://www.alaskanbeer.com/ourbrew.html,south-dakota,11
Laughing Waters Brewing Co / Mad Rock Pub,Brewpub,"408 N Stewart Dr., Sioux Falls, South Dakota, 57104",http://www.nitwitscomedy.com/,south-dakota,11
Granite City Food & Brewery (#2),Brewpub,"2620 S Louise Ave., Sioux Falls, South Dakota, 57106",http://www.gcfb.net/,south-dakota,11
"Dempseys Brewery, Pub & Restaurant",Brewpub,"127 N Broadway, Watertown, South Dakota, 57201",http://www.dempseysbrewpub.com/,south-dakota,11
Crow Peak Brewing Co.,Microbrewery,"125 West Highway 14, Spearfish, South Dakota, 57783",http://www.crowpeakbrewing.com/,south-dakota,11
Chances Are Brewpub,Brewpub,"347 S. Pierre St., Pierre, South Dakota, 57501",http://scream.iw.net/~lbeck/,south-dakota,11
Black Hills Brewing Company,Microbrewery,"47 Lincoln, Deadwood, South Dakota, 57732",                                                                            -                                                                    ,south-dakota,11
Ben's Brewing Co,Brewpub-Closed,"222 W 3rd St., Yankton, South Dakota, 57078",http://www.bensbrewing.com/,south-dakota,11
Badlands Brewing Co ,Microbrewery,"PO Box 3722, Rapid City, South Dakota, 57709",http://www.badlandsbrew.com/,south-dakota,11
Volunteer Beer Inc.,ContractBrewery,"1803 W. Clinch Ave., Knoxville, Tennessee, 37916",                                                                            -                                                                    ,tennessee,28
Terminal Brewhouse,Brewpub,"6 E 14th St, Chattanooga, Tennessee, 37402",http://terminalbrewhouse.com/,tennessee,28
Southern Brewing Co.,Microbrewery,"7899 Bentwood Cir., Cordova, Tennessee, 38018",http://www.southerntierbrewing.com/,tennessee,28
Smoky Mountain Brewing Co #2,Brewpub,"2530 Park Way Ste.15, Pigeon Forge, Tennessee, 37865",                                                                            -                                                                    ,tennessee,28
Smoky Mountain Brewing Co #1,Brewpub,"1004 Park Way Ste. 501, Gatlinburg, Tennessee, 37738",http://www.smoky-mtn-brewery.com/,tennessee,28
New Knoxville Brewing Company,Brewpub-Closed,"708 E. Depot Ave., Knoxville, Tennessee, 37917",                                                                            -                                                                    ,tennessee,28
Mill Brewery Bakery & Eatery,Brewpub-Closed,"4429 Kingston Pike, Knoxville, Tennessee, 37919",                                                                            -                                                                    ,tennessee,28
Market Street Brewing & Public House,Brewpub,"134 N. 2nd Ave., Nashville, Tennessee, 37201",                                                                            -                                                                    ,tennessee,28
Jack Daniels Brewery,Microbrewery,"110 21st Ave. S., Nashville, Tennessee, 37203",http://www.jackdaniels.com/age.aspx,tennessee,28
Jack Daniel Brewery,Microbrewery,"Highway 55, Lynchburg, Tennessee, 37352",http://www.jackdaniels.com/age.aspx,tennessee,28
Great Southern Brewing Company,Brewpub,"424 S. Gay St., Knoxville, Tennessee, 37902",http://www.realbeer.com/nmvbp/revgrtso.htm,tennessee,28
Gordon Biersch Brewery Restaurants (Corp),Brewpub,"2001 Riverside Dr, St 3100, Chattanooga, Tennessee, 37406",http://www.gordonbiersch.com/,tennessee,28
Eastern Rivers Brewing Company,ContractBrewery,"7011 Shallowford Rd., Chattanooga, Tennessee, 37421",                                                                            -                                                                    ,tennessee,28
Downtown Grill & Brewery,Brewpub,"424 Gay Street, Knoxville, Tennessee, 37902",http://www.downtownbrewery.com/,tennessee,28
Depot Street Brewing Co.,Microbrewery,"904 Depot St., Jonesborough, Tennessee, 37659",http://www.depotstreetbrewing.com/,tennessee,28
Chameleon,Brewpub,"231 Martin Luther King Blvd., Chattanooga, Tennessee, 37402",                                                                            -                                                                    ,tennessee,28
Calhoun's Microbrewery,Brewpub,"6515 Kingston Pike, Knoxville, Tennessee, 37919",http://www.coppercellar.com/,tennessee,28
Boscos Squared,Brewpub,"2120 Madison Ave., Memphis, Tennessee, 38104",http://www.boscosbeer.com/,tennessee,28
"Boscos Pizza, Kitchen & Brewery",Brewpub-Closed,"7615 W. Farmington, Germantown, Tennessee, 38138",                                                                            -                                                                    ,tennessee,28
Bosco's Nashville Brewing Co.,Brewpub,"1805 21st Ave. S., Nashville, Tennessee, 37212",http://www.boscosbeer.com/,tennessee,28
Boscos Brewing Co. (Corp),Brewpub,"827 South Main St., Memphis, Tennessee, 38106",http://www.boscosbeer.com/,tennessee,28
Bohannon Brewing Co.,Brewpub-Closed,"134 2nd Ave. North, Nashville, Tennessee, 37201",                                                                            -                                                                    ,tennessee,28
Blackstone Restaurant & Brewery,Brewpub,"1918 West End Ave., Nashville, Tennessee, 37203",http://www.blackstonebrewery.com/,tennessee,28
Blackhorse Pub & Brewery #2,Brewpub,"4429 Kingston Pike, Knoxville, Tennessee, 37919",                                                                            -                                                                    ,tennessee,28
Blackhorse Brewery #3,Brewpub,"132 Franklin St., Clarksville, Tennessee, 37040",                                                                            -                                                                    ,tennessee,28
Big River Grille & Brewing Works,Brewpub,"222 Broad Street, Chattanooga, Tennessee, 37402",http://www.bigrivergrille.com/,tennessee,28
Big River Grill & Brewing Works (#2),Brewpub,"111 Broadway, Nashville, Tennessee, 37201",http://www.bigrivergrille.com/,tennessee,28
Big River Grill & Brewing Works - Charlotte ,Brewpub,"2020 Hamilton Place Blvd., Chattanooga, Tennessee, 37421",http://www.bigrivergrille.com/,tennessee,28
Waterloo Brewing Co.,Brewpub,"401 Guadalupe St., Austin, Texas, 78701",http://www.waterloobrew.com/,texas,90
Village Brewery,Brewpub,"2415 Dunstan Rd., Houston, Texas, 77005",                                                                            -                                                                    ,texas,90
Uncle Billy's Brew & Que,Brewpub,"1530 Barton Springs Rd., Austin, Texas, 78704",http://www.unclebillysaustin.com/,texas,90
Two Rows Restaurant & Brewery - Addison,Brewpub-Closed,"17225 N Dallas Tollway, Addison, Texas, 75002",http://www.tworows.com/,texas,90
Two Rows Restaurant & Brewery,Brewpub,"2400 University Blvd., Ste. 200, Houston, Texas, 77005",http://www.tworows.com/,texas,90
Two Rows Brewing Company,Brewpub,"5500 Greenville Ave. #1300, Dallas, Texas, 75243",http://www.tworows.com/,texas,90
Triple J Chophouse & Brew Co.,Brewpub,"1807 Buddy Holly Ave., Lubbock, Texas, 79401",http://www.triplejchophouseandbrewco.com/,texas,90
The Brewpub,Brewpub,"3705 Olson, Amarillo, Texas, 79109",http://www.montgomerybrewpub.com/,texas,90
Texas Brewing Co.,Microbrewery,"703 McKinney Ave. #002, Dallas, Texas, 75202",http://www.shiner.com/,texas,90
Strand Brewing Co.,Brewpub,"101 23rd St., Galveston, Texas, 77550",http://www.strandbrewers.org/,texas,90
Stonehouse Brewery,Microbrewery,"700 W. 6th St., Austin, Texas, 78701",http://www.stonehousebrewery.co.uk/,texas,90
Stern's Brewery,Microbrewery,"7062 Jet St., Azle, Texas, 76020",                                                                            -                                                                    ,texas,90
Stampede Brewing Co. Ltd,ContractBrewery,"100 Highland Park Village, Ste. 200, Dallas, Texas, 75205",http://www.stampedebeer.com/,texas,90
Sports Breweries,Microbrewery,"PO Box 1209, Frisco, Texas, 75034",                                                                            -                                                                    ,texas,90
"Spoetzl Brewery, Inc.",Microbrewery,"14800 San Pedro, #310, San Antonio, Texas, 78232",http://www.shiner.com/,texas,90
Spoetzl Brewery,Microbrewery,"PO Box 368, Shiner, Texas, 77984",http://www.shiner.com/,texas,90
SME Brewing,Microbrewery,"Dallas, Texas, 75231",http://www.smechapter112.org/,texas,90
Salado Creek Brewing Co.,ContractBrewery,"245 Newell St., San Antonio, Texas, 78215",                                                                            -                                                                    ,texas,90
Saint Arnold Brewing Company,Microbrewery,"2522 Fairway Park Dr., Houston, Texas, 77092",http://www.saintarnold.com/,texas,90
Saint Arnold Brewing Co.,RegionalBrewery,"200 Lyons Ave, Houston, Texas, 77020",http://www.saintaronld.com/,texas,90
Saint Andrew's Brewing Co.,Microbrewery,"703 McKinney Ave., Dallas, Texas, 75202",http://www.belhaven.co.uk/,texas,90
Routh Street Brewery & Grille,Brewpub,"3011 Routh St., Dallas, Texas, 75205",                                                                            -                                                                    ,texas,90
Rock Bottom Brewery (Houston),Brewpub,"6111 Richmond Ave., Houston, Texas, 77057",http://www.rockbottom.com/,texas,90
Rock Bottom Brewery (Dallas),Brewpub,"4050 Belt Line Rd., Dallas, Texas, 75244",http://www.rockbottom.com/,texas,90
Real Ale Brewery,Microbrewery,"231 San Saba Court, Blanco, Texas, 78606",http://www.realalebrewing.com/,texas,90
Rahr & Sons Brewing Co.,Microbrewery,"701 Galveston Ave., Fort Worth, Texas, 76104",http://www.rahrbrewing.com/,texas,90
Petes Brewing Co.,ContractBrewery,"14800 San Pedro Ave, 3rd Fl., San Antonio, Texas, 78232",http://www.peteswicked.com/,texas,90
Pearl Brewing Co.,Microbrewery,"312 Pearl Pkwy., San Antonio, Texas, 78215",http://www.texasbreweries.com/pearl.htm,texas,90
Panther City Brewing Co.,Brewpub,"2513 Rodeo Plaza, Fort Worth, Texas, 76106",                                                                            -                                                                    ,texas,90
Padre Island Brewing Co.,Brewpub,"3400 Padre Blvd., South Padre Island, Texas, 78597",                                                                            -                                                                    ,texas,90
Old West Brewery #3,Microbrewery,"5411 N. Mesa, El Paso, Texas, 79913",                                                                            -                                                                    ,texas,90
Old City Brewing Company,ContractBrewery,"603 W. 13th St. - Suite 1A-345, Austin, Texas, 78701",http://ericsbeerpage.com/Beer/Beer/ocb.html,texas,90
North By Northwest Restaurant & Brewery,Brewpub,"10010 N Capital of Texas Hwy., Austin, Texas, 78759",http://www.nxnbrew.com/,texas,90
Moon Under Water,Brewpub-Closed,"2548 Elm St., Dallas, Texas, 75226",                                                                            -                                                                    ,texas,90
Miller Brewing Co - Fort Worth,Microbrewery,"7001 S Freeway, Fort Worth, Texas, 76314",http://www.millerbrewery.com/,texas,90
Main Street Brewing Company,Microbrewery,"2656 Main St., Dallas, Texas, 75226",http://www.willibrew.com/,texas,90
Lovejoys Tap Room & Brewery,Brewpub,"604 Neches St., Austin, Texas, 78701",http://www.lovejoystaproom.com/,texas,90
"Lone Pint Brewery, LLC",ContractBrewery,"Austin, Texas",http://www.lonepint.com/,texas,90
Live Oak Brewing Company,Microbrewery,"3301B E. 5th St., Austin, Texas, 78702",http://www.liveoakbrewing.com/,texas,90
Laboratory Brewing Company,Brewpub,"7310 Jones Maltsberger, San Antonio, Texas, 78209",                                                                            -                                                                    ,texas,90
Kruel River Brewery,Microbrewery,"114 Castlewood Dr., New Braunfels, Texas, 78130",                                                                            -                                                                    ,texas,90
Katie Bloom's Irish Pub,Brewpub,"419 E. 6th St., Austin, Texas, 78701",                                                                            -                                                                    ,texas,90
Joey's Inc.,Brewpub,"2417 N. St. Mary's, San Antonio, Texas, 78212",                                                                            -                                                                    ,texas,90
Jaxon's Restaurant & Brewery (#2),Brewpub,"7410 Remcom, El Paso, Texas, 79912",http://www.jaxons.com/,texas,90
Jaxon's Restaurant & Brewery,Brewpub,"1135 Airway Blvd., El Paso, Texas, 79925",http://www.jaxons.com/,texas,90
Independence Brewing,Microbrewery,"3913 Todd Lane #607, Austin, Texas, 78744",http://www.independencebrewing.com/,texas,90
Humperdinks - Dallas (NW Hwy),Brewpub,"2208 Northwest Hwy, Dallas, Texas, 75220",http://www.humperdinks.com/,texas,90
Humperdinks - Dallas (Greenville),Brewpub,"6050 Greenvilee Ave., Dallas, Texas, 75206",http://www.humperdinks.com/l_greenville.php,texas,90
Hubcap Brewery & Kitchen (Dallas),Brewpub,"1701 N. Market, Dallas, Texas, 75202",http://www.texasbreweries.com/dallas.htm,texas,90
Hub City Brewing Co.,Brewpub,"1807 Ave. H, Lubbock, Texas, 79401",http://interoz.com/lubbock/brew.htm,texas,90
Houston Brewery,Brewpub,"6624 Richmond Ave., Houston, Texas, 77057",http://www.saintarnold.com/,texas,90
Hoffbrau Steaks Brewery,Brewpub-Closed,"4180 Belt Line Rd., Addison, Texas, 75244",                                                                            -                                                                    ,texas,90
Hofbrau Steaks & Brewery,Brewpub-Closed,"3205 Knox St., Dallas, Texas, 75205",                                                                            -                                                                    ,texas,90
Hill Country Brewing & Bottling Company,Microbrewery,"730 Shady Lane, Austin, Texas, 78702",                                                                            -                                                                    ,texas,90
Hermans Hofbrau,Brewpub,"3303 N. Midkiff, Midland, Texas, 79705",                                                                            -                                                                    ,texas,90
Healthy Brew,Microbrewery,"6435 Nine Mile Bridge Rd., Fort Worth, Texas, 76147",http://www.healthybrew.com/,texas,90
Harp & Star Brewing Co.,Brewpub-Closed,"1404 Fm 1960 Bypass Rd. E, Humble, Texas, 77338",                                                                            -                                                                    ,texas,90
Golden Grail Meadery,Microbrewery,"3000 Main, Dallas, Texas, 75226",                                                                            -                                                                    ,texas,90
Galveston Brewery,Brewpub-Closed,"2515 Mechanic, Galveston, Texas, 77550",                                                                            -                                                                    ,texas,90
Frio Brewing Company,Microbrewery,"1905 N. St. Mary's, San Antonio, Texas, 78212",http://www.frio-beer.com/frio.html,texas,90
Freetail Brewing Co.,Microbrewery,"11020 Huebner Oaks #1533, San Antonio, Texas, 78230",http://www.freetailbrewing.com/,texas,90
Fredericksburg Brewing Co.,Brewpub,"245 E. Main St., Fredericksburg, Texas, 78624",http://www.yourbrewery.com/,texas,90
Faust Hotel Restaurant & Brew Pub,Brewpub,"240 S Seguin St., New Braunfels, Texas, 78130",http://www.fausthotel.com/,texas,90
"Eola School Restaurant, Brewery & Lodge",Brewpub,"12119 Farm Rd. 381, Eola, Texas, 76937",http://www.eolaschool.com/,texas,90
Edelweiss Brewery & Restaurant in Holland Hote,Brewpub-Closed,"209 West Holland Ave., Alpine, Texas, 79830",http://www.edelweissbrewery.com/,texas,90
Draught House Pub & Brewery,Brewpub,"4112 Medical Pkwy., Austin, Texas, 78756",http://www.draughthouse.com/,texas,90
Dodging Duck Brewhaus,Brewpub,"402 River Rd., Boerne, Texas, 78006",http://www.dodgingduck.com/,texas,90
Dallas County Brewing,Brewpub-Closed,"301 S. 10th St., Dallas, Texas, 50003",                                                                            -                                                                    ,texas,90
"Covey Restaurant & Brewery, The",Brewpub,"3010 s Hulen St., Fort Worth, Texas, 76109",http://www.thecovey.com/,texas,90
Corpus Christi Grille & Brewery,Brewpub,"701 N. Water St., Corpus Christi, Texas, 78401",                                                                            -                                                                    ,texas,90
CopperTank Brewing Co.,Brewpub-Closed,"504 Trinity Street, Austin, Texas, 78701",                                                                            -                                                                    ,texas,90
Copper Tank Brewing Co.,Brewpub-Closed,"2600 Main St., Dallas, Texas, 75226",                                                                            -                                                                    ,texas,90
Cerveza Cosaco,Microbrewery,"3904 Gaines Ct., Austin, Texas, 78735",http://www.cervezacosaco.com/,texas,90
Celis Brewery,Microbrewery,"2431 Forbes Dr., Austin, Texas, 78754",http://celis.com/,texas,90
Cafe & Brewpub on the Square,Brewpub,"126 N. LBJ, San Marcos, Texas, 78666",                                                                            -                                                                    ,texas,90
Burton Creek Pub & Brewery,Brewpub-Closed,"2702 Texas Ave. S., College Station, Texas, 77840",                                                                            -                                                                    ,texas,90
Breckenridge Brewery (Dallas),Brewpub-Closed,"1907 McKinney, Dallas, Texas, 75201",                                                                            -                                                                    ,texas,90
Brazos Brewing Company,Brewpub,"201 Dominik, College Station, Texas, 77842",http://www.cy-net.net/corp/bbc/,texas,90
Bradley's Restaurant & Brewery,Brewpub,"515 W. Bay Area Blvd., Webster, Texas, 77598",                                                                            -                                                                    ,texas,90
Bosque Brewing Company,Microbrewery,"300 S. 6th St., Waco, Texas, 76701",http://www.bosquebrewing.com/,texas,90
Boardwalk Bistro,Brewpub,"4011 Broadway, San Antonio, Texas, 78209",http://www.boardwalkbistro.net/,texas,90
Blue Star Brewing Co.,Brewpub,"1414 S. Alamo #105, San Antonio, Texas, 78210",http://www.bluestarbrewing.com/,texas,90
Black Star Co-op,Microbrewery,"PO Box 302097, Austin, Texas, 78703",http://www.blackstar.coop/,texas,90
Bitter End Bistro & Brewery,Brewpub,"311 Colorado St., Austin, Texas, 78701",                                                                            -                                                                    ,texas,90
Big Horn Brewing Co. of Texas,Brewpub,"700 Six Flags Dr., Arlington, Texas, 76010",                                                                            -                                                                    ,texas,90
Big Buck Brewery & Steakhouse - Texas,Brewpub,"2501-1 Bass Pro Dr., Grapevine, Texas, 76051",http://www.bigbuck.com/,texas,90
Bay Brewery,Microbrewery,"730 Todville Rd., Seabrook, Texas, 77586",http://www.brewerybay.com/,texas,90
Bank Draft Brewing Co.,Brewpub-Closed,"2424 Dunstan, Houston, Texas, 77005",                                                                            -                                                                    ,texas,90
Armadillo Brewing Company,Microbrewery,"419 E. 6th St., Austin, Texas, 78701",                                                                            -                                                                    ,texas,90
Anheuser-Busch Inc. - Houston,Microbrewery,"775 Gellhorn Dr., Houston, Texas, 77029",http://www.anheuser-busch.com/,texas,90
Wasatch Brewpub,Brewpub,"250 Main St., Park City, Utah, 84060",http://www.wasatchbeers.com/,utah,21
Wasatch Brewing Company #3,Microbrewery,"1763 S. 300 W., Salt Lake City, Utah, 84115",                                                                            -                                                                    ,utah,21
Utah Brewers Cooperative/Wasatch Brewpub,RegionalBrewery,"1763 South 300 West (UBC), Salt Lake City, Utah, 84115",http://www.wasatchbeers.com/,utah,21
Utah Brewers Cooperative/Wasatch Brewpub,Brewpub,"PO Box 459, Park City, Utah, 84060",http://www.wasatchbeers.com/,utah,21
Uinta Brewing Company,RegionalBrewery,"1722 S Fremont Dr., Salt Lake City, Utah, 84104",http://www.unitabrewing.com/,utah,21
Tracks Brewing Co.,Brewpub,"1641 N Main St., Tooele, Utah, 84074",http://www.tracksbrewing.com/,utah,21
Squatters Airport Pub/Salt Lake Brewing Co.,Brewpub,"147 West Broadway (300 South), Salt Lake City, Utah, 84101",http://www.squatters.com/,utah,21
Schirf Brewing Company,Brewpub,"250 Main St., Park City, Utah, 84060",http://www.wasatchbeers.com/,utah,21
Salt Lake Brewing Company,Brewpub,"147 West Broadway, Salt Lake City, Utah, 84101",http://www.squatters.com/,utah,21
Ruby River Steak House & Brewery,Brewpub,"4286 Riverdale Rd., Ogden, Utah, 84405",http://www.sizzlingplatter.com/,utah,21
Roosters Brewing Co (#2),Brewpub,"748 Heritage Park Blvd, Ste. 101, Layton, Utah, 84041",http://www.roosterbrewingco.com/,utah,21
Roosters 25th St. Brewing Co.,Brewpub,"253 Historic 25th St., Ogden, Utah, 84401",http://www.roostersbrewingco.com/,utah,21
Red Rock Brewing Co.,Brewpub,"254 S. 200 W., Salt Lake City, Utah, 84101",http://www.redrockbrewing.com/,utah,21
Pinnacle Brewing Co.,Brewpub,"1653 N. Carbonville Rd., Helper, Utah, 85256",                                                                            -                                                                    ,utah,21
Naisbitt's Restaurant & Brewery,Brewpub-Closed,"2005 Lincoln Ave., Ogden, Utah, 84401",                                                                            -                                                                    ,utah,21
Moab Brewing Co.,Brewpub,"686 S. Main St., Moab, Utah, 84532",http://www.themoabbrewery.com/,utah,21
Hopper's Grill & Brewing Co.,Brewpub,"890 East Fort Union Blvd., Midvale, Utah, 84047",http://www.hoppersbrewpub.com/,utah,21
Eddie McStiff's Brewpub,ContractBrewery,"57 S. Main St., Moab, Utah, 84532",http://www.eddiemcstiffs.com/,utah,21
Ebenezer's Restaurant & Brewery,Brewpub,"2005 Lincoln Ave., Ogden, Utah, 84401",                                                                            -                                                                    ,utah,21
Desert Edge Brewery at the Pub,Brewpub,"273 Trolley Square, Salt Lake City, Utah, 84102",                                                                            -                                                                    ,utah,21
Bohemian Brewery & Grill,Brewpub,"94 E 7200 S (Fort Union Blvd), Salt Lake City, Utah, 84047",http://www.bohemianbrewery.com/,utah,21
Vermont Pub & Brewery,Brewpub,"144 College St., Burlington, Vermont, 5401",http://www.vermontbrewery.com/,vermont,28
Tunbridge Quality Ales/Jigger Hill Brewing,Microbrewery,"P.O. Box 837, S. Royalton, Vermont, 5068",                                                                            -                                                                    ,vermont,28
Trout River Brewing Co.,Microbrewery,"PO Box 165, Lyndonville, Vermont, 5851",http://www.troutriverbrewing.com/,vermont,28
Three Needs Brewery & Taproom,Microbrewery,"207 College St., Burlington, Vermont, 5401",                                                                            -                                                                    ,vermont,28
Switchback Brewing Co.,Microbrewery,"PO Box 4210, Burlington, Vermont, 5672",                                                                            -                                                                    ,vermont,28
Shed Restaurant & Brewery,Brewpub,"1859 Mountain Rd., Stowe, Vermont, 5672",                                                                            -                                                                    ,vermont,28
Rock Art Brewery,Microbrewery,"254 Wilkins St., Morrisville, Vermont, 5661",http://www.rockartbrewery.com/,vermont,28
Rail City Brewery,Microbrewery,"95 North Main St., St. Albans, Vermont, 5478",http://www.railwaycitybrewing.com/,vermont,28
Otter Creek Brewing Company,RegionalBrewery,"793 Exchange St., Middlebury, Vermont, 5753",http://www.ottercreekbrewing.com/,vermont,28
Norwich Inn,Brewpub,"325 Main St., Norwich, Vermont, 5055",http://www.norwichinn.com/,vermont,28
"Mountain Brewers, Inc.",Microbrewery,"The Marketplace at Bridgewater Mill - Route 4, Bridgewater, Vermont, 5034",http://www.northamericanbrewers.org/,vermont,28
McNeill's Brewery,Brewpub,"90 Elliot St., Brattleboro, Vermont, 5301",                                                                            -                                                                    ,vermont,28
Maple Leaf Malt & Brewing Co.,Brewpub,"PO Box 535 , Wilmington, Vermont, 5363",                                                                            -                                                                    ,vermont,28
Magic Hat Brewing Company,RegionalBrewery,"5 Bartlett Bay Rd, South Burlington, Vermont, 5403",http://www.magichat.net/,vermont,28
"Madison Brewing Co, Pub & Restaurant",Brewpub,"428 Main St., Bennington, Vermont, 5201",http://www.madisonbrewing.com/,vermont,28
Long Trail Brewing Co.,RegionalBrewery,"U.S. Rte. 4, Bridgewater Corners, Vermont, 5035",http://www.longtrail.com/,vermont,28
Lawson's Finest Liquids,Microbrewery,"Warren, Vermont, 5674",http://www.lawsonsfinest.com/,vermont,28
Latchis Grille & Windham Brewery,Brewpub,"50 Main Street, Brattleboro, Vermont, 5301",                                                                            -                                                                    ,vermont,28
Hornpout Brewing Co.,Microbrewery,"1713 Industrial Parkway #108, Lyndonville, Vermont, 5851",                                                                            -                                                                    ,vermont,28
Harpoon Brewery - Vermont,Microbrewery,"336 Ruth Carney Dr., Windsor, Vermont, 5089",http://www.harpoonbrewery.com/,vermont,28
Golden Dome Brewing Co.,Brewpub-Closed,"5 Pioneer St., Montpelier, Vermont, 5602",                                                                            -                                                                    ,vermont,28
Catamount Brewing Co.,Microbrewery,"58 S. Main St., White River Junction, Vermont, 5001",                                                                            -                                                                    ,vermont,28
Brew House,Brewpub,"RR1 Box 550, Johnson, Vermont, 5656",                                                                            -                                                                    ,vermont,28
Bobcat Brewery & Caf\E9,Brewpub,"5 Main St., Bristol, Vermont, 5443",http://www.bobcatcafe.com/,vermont,28
Black River Brewing Co.,Brewpub,"207 Main St., Ludlow, Vermont, 5149",http://www.sandcreekbrewing.com/,vermont,28
"Bennington Brewers, Ltd.",Microbrewery,"190 North Street, Bennington, Vermont, 5201",http://www.sover.net/~bennbrew/,vermont,28
American Flatbread/Zero Gravity Brewing,Brewpub,"115 St. Paul St., Burlington, Vermont, 5401",http://www.americanflatbread.com/,vermont,28
"Alchemist Pub & Brewery, The",Brewpub,"23 South Main Street, Waterbury, Vermont, 5676",http://www.alchemistbeer.com/,vermont,28
Virginia Beverage Co.,Brewpub-Closed,"607 King St., Alexandria, Virginia, 22314",                                                                            -                                                                    ,virginia,43
Vintage 50 Restaurant & Brew Lounge,Brewpub,"50 Catoctin Cir. NE #100, Leesburg, Virginia, 20176",http://www.vintage50.com/,virginia,43
Sweetwater Tavern & Brewery - Merrifield,Brewpub,"3066 Gatehouse Plaza, Falls Church, Virginia, 22042",http://www.greatamericanrestaurants.com/,virginia,43
Sweetwater Tavern & Brewery,Brewpub,"45980 Waterview Plaza, Sterling, Virginia, 20166",http://www.greatamericanrestaurants.com/,virginia,43
